category,product_url,review,rating
Celana,https://www.lazada.co.id/products/pdp-i5719130159-s11170380904.html,Alhamdulillah udah sampai barangnya.. bagus sesuai gambar.. pas ukurannya.. biarpun agak tipis tapi oke lah sesuai harga. trims lazada.. seller.. aba'g kurir..,5
Celana,https://www.lazada.co.id/products/pdp-i5719130159-s11170380904.html,"Bahan spandeknya nyaman banget., Motif sablonnya menambah kesan yang bagus., Motif sablonnya menambah kesan yang bagus., Warna hitamnya terlihat sangat stylish.,",5
Celana,https://www.lazada.co.id/products/pdp-i5719130159-s11170380904.html,"Suka desain hot pants ini!, Panjang short nya pas., Bagus untuk dipakai sehari-hari., Pinggang elastisnya nyaman dipakai.,",5
Celana,https://www.lazada.co.id/products/pdp-i5719130159-s11170380904.html,"Sempurna untuk acara santai., Panjang short nya pas., Pinggang elastisnya nyaman dipakai., Warna hitamnya terlihat sangat stylish.,",5
Celana,https://www.lazada.co.id/products/pdp-i5719130159-s11170380904.html,"Motif sablonnya menambah kesan yang bagus., Bahan spandeknya nyaman banget., Suka desain hot pants ini!, Pinggang elastisnya nyaman dipakai., Bagus untuk dipakai sehari-hari., Warna hitamnya terlihat sangat stylish.,",5
Celana,https://www.lazada.co.id/products/pdp-i5719130159-s11170380904.html,"Bahan spandeknya nyaman banget., Motif sablonnya menambah kesan yang bagus., Warna hitamnya terlihat sangat stylish., Sempurna untuk acara santai.,",5
Celana,https://www.lazada.co.id/products/pdp-i5719130159-s11170380904.html,"Sempurna untuk acara santai., Bagus untuk dipakai sehari-hari., Warna hitamnya terlihat sangat stylish., Bahan spandeknya nyaman banget., Panjang short nya pas., Suka desain hot pants ini!, Pinggang elastisnya nyaman dipakai.,",5
Celana,https://www.lazada.co.id/products/pdp-i5719130159-s11170380904.html,"Bahan spandeknya nyaman banget., Sempurna untuk acara santai., Panjang short nya pas., Warna hitamnya terlihat sangat stylish., Bagus untuk dipakai sehari-hari., Pinggang elastisnya nyaman dipakai., Motif sablonnya menambah kesan yang bagus.,",5
Celana,https://www.lazada.co.id/products/pdp-i5719130159-s11170380904.html,"Bagus untuk dipakai sehari-hari., Sempurna untuk acara santai., Suka desain hot pants ini!, Panjang short nya pas., Suka desain hot pants ini!,",5
Celana,https://www.lazada.co.id/products/pdp-i5719130159-s11170380904.html,"Bagus untuk dipakai sehari-hari., Pinggang elastisnya nyaman dipakai., Bahan spandeknya nyaman banget.,",5
Celana,https://www.lazada.co.id/products/pdp-i5719130159-s11170380904.html,"Bahan spandeknya nyaman banget., Pinggang elastisnya nyaman dipakai., Warna hitamnya terlihat sangat stylish.,",5
Celana,https://www.lazada.co.id/products/pdp-i5719130159-s11170380904.html,"Bahan spandeknya nyaman banget., Suka desain hot pants ini!, Motif sablonnya menambah kesan yang bagus., Panjang short nya pas., Sempurna untuk acara santai., Bagus untuk dipakai sehari-hari.,",5
Celana,https://www.lazada.co.id/products/pdp-i5719130159-s11170380904.html,"Bagus untuk dipakai sehari-hari., Pinggang elastisnya nyaman dipakai., Panjang short nya pas., Suka desain hot pants ini!, Panjang short nya pas.,",5
Celana,https://www.lazada.co.id/products/pdp-i5719130159-s11170380904.html,"Bagus untuk dipakai sehari-hari., Panjang short nya pas., Warna hitamnya terlihat sangat stylish., Pinggang elastisnya nyaman dipakai., Pinggang elastisnya nyaman dipakai., Motif sablonnya menambah kesan yang bagus.,",5
Celana,https://www.lazada.co.id/products/pdp-i5719130159-s11170380904.html,"Bagus untuk dipakai sehari-hari., Motif sablonnya menambah kesan yang bagus., Sempurna untuk acara santai., Pinggang elastisnya nyaman dipakai.,",5
Celana,https://www.lazada.co.id/products/pdp-i5719130159-s11170380904.html,"Sempurna untuk acara santai., Motif sablonnya menambah kesan yang bagus., Suka desain hot pants ini!, Pinggang elastisnya nyaman dipakai.,",5
Celana,https://www.lazada.co.id/products/pdp-i5719130159-s11170380904.html,"Motif sablonnya menambah kesan yang bagus., Bahan spandeknya nyaman banget., Panjang short nya pas., Warna hitamnya terlihat sangat stylish., Bagus untuk dipakai sehari-hari.,",5
Celana,https://www.lazada.co.id/products/pdp-i5719130159-s11170380904.html,"Panjang short nya pas., Motif sablonnya menambah kesan yang bagus., Bagus untuk dipakai sehari-hari., Sempurna untuk acara santai., Suka desain hot pants ini!,",5
Celana,https://www.lazada.co.id/products/pdp-i5719130159-s11170380904.html,keree3n bagus wlpn kekecilan 😊😊😊😊😊👍👍👍👍 moga sukses sll lazada seller jg mas kurir,5
Celana,https://www.lazada.co.id/products/pdp-i5719130159-s11170380904.html,adu celananya pendek sekali ini maah gk muat buat sy...hmmm di beli gk di pake sayang sekali,5
